cat,a_cat,a_value,a_label,a_segment,a_next_segment,a_s_order,a_next_order,a_direction,a_azimuth,a_length,a_stright,a_sinusoid,a_elev_min,a_elev_max,a_s_drop,a_gradient,a_out_direction,a_out_azimuth,a_out_length,a_out_drop,a_out_gradient,a_tangent_dir,a_tangent_azimuth,a_next_direction,a_next_azimuth,a_area,a_lat,a_lon,b_cat,b_value,b_label,area
5426,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5376,2,Coniferous forest,56332.139039
5427,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5418,1,Deciduous forest,5633.25138
5428,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5394,1,Deciduous forest,11266.40907
5429,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5420,4,Low Vegetation,5633.25138
5430,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5421,2,Coniferous forest,5633.25138
5431,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5446,1,Deciduous forest,22533.567649
5432,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5423,1,Deciduous forest,5633.25138
5433,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5400,6,Water,11266.409071
5434,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5424,1,Deciduous forest,5633.25138
5435,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5401,6,Water,16899.566761
5436,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5447,4,Low Vegetation,5633.345069
5437,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5425,2,Coniferous forest,5633.25138
5438,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5403,1,Deciduous forest,16899.660451
5439,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5404,1,Deciduous forest,11266.409071
5440,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5426,1,Deciduous forest,5633.25138
5441,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5427,1,Deciduous forest,5633.25138
5442,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5428,1,Deciduous forest,5633.25138
5443,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5429,4,Low Vegetation,33799.883035
5444,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5430,1,Deciduous forest,5633.25138
5445,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5455,4,Low Vegetation,5633.345069
5446,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5432,4,Low Vegetation,5633.25138
5447,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5434,4,Low Vegetation,16899.754141
5448,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5388,5,Wetland,28165.788451
5449,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5409,4,Low Vegetation,16899.660451
5450,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5460,1,Deciduous forest,11266.690137
5451,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5435,1,Deciduous forest,5633.25138
5452,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5440,4,Low Vegetation,5633.25138
5453,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5438,4,Low Vegetation,5111118.856836
5454,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5462,5,Wetland,5633.345069
5455,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5370,7,Impervious,22532.818139
5456,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5442,7,Impervious,5633.345069
5457,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5414,4,Low Vegetation,11266.596449
5458,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5468,1,Deciduous forest,16900.503639
5459,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5444,1,Deciduous forest,11266.690137
5460,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5469,4,Low Vegetation,11266.877511
5461,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5419,7,Impervious,11266.596449
5462,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5445,4,Low Vegetation,11266.690137
5463,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5473,2,Coniferous forest,1560805.952542
5464,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5448,6,Water,5633.345069
5465,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5449,4,Low Vegetation,11266.690137
5466,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5450,1,Deciduous forest,5633.345069
5467,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5451,1,Deciduous forest,5633.345069
5468,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5452,1,Deciduous forest,5633.345069
5469,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5453,1,Deciduous forest,5633.345069
5470,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5454,1,Deciduous forest,5633.345069
5471,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5484,2,Coniferous forest,16900.503639
5472,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5406,2,Coniferous forest,28166.350588
5473,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5487,2,Coniferous forest,11266.877512
5474,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5433,1,Deciduous forest,101403.302862
5475,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5456,1,Deciduous forest,5633.345069
5476,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5490,5,Wetland,16900.503639
5477,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5457,5,Wetland,5633.345069
5478,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5458,1,Deciduous forest,5633.345069
5479,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5493,4,Low Vegetation,5633.438756
5480,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5436,1,Deciduous forest,33799.695658
5481,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5496,4,Low Vegetation,11266.877512
5482,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5437,1,Deciduous forest,107034.399473
5483,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5497,2,Coniferous forest,28167.381151
5484,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5498,4,Low Vegetation,16900.316267
5485,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5441,1,Deciduous forest,16900.22258
5486,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5463,1,Deciduous forest,5633.438756
5487,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5464,7,Impervious,5633.438756
5488,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5500,1,Deciduous forest,16900.784695
5489,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5465,4,Low Vegetation,5633.438756
5490,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5466,6,Water,112674.958266
5491,5,6,,5,8,10,16,247.068,67.0679,16522.1,11302,1.46187,267,224,43,0.00260258,257.905,77.9052,1203.16,0,0,-57.2958,-57.2958,197.103,185869593.713984,185869593.713984,-86.60875,49.1820833333333,5467,4,Low Vegetation,11266.877511
5492,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5471,2,Coniferous forest,5633.438756
5493,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5472,4,Low Vegetation,11266.877512
5494,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5474,6,Water,84505.047662
5495,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5475,1,Deciduous forest,11266.877512
5496,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5476,2,Coniferous forest,5633.438756
5497,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5477,1,Deciduous forest,11266.877511
5498,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5507,4,Low Vegetation,5633.532442
5499,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5478,1,Deciduous forest,5633.438756
5500,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5480,6,Water,11266.877512
5501,6,8,,6,8,15,16,170.538,170.538,4360.74,3915.67,1.11366,226,224,2,0.000458638,185.194,5.19443,1110.66,1,0.000900368,-57.2958,-57.2958,197.103,134690992.286397,134690992.286397,-86.5583333333333,49.0570833333333,5481,1,Deciduous forest,5633.438756
5502,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5482,1,Deciduous forest,5633.438756
5503,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5483,1,Deciduous forest,11266.877511
5504,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5485,4,Low Vegetation,5633.438756
5505,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5486,4,Low Vegetation,5633.438756
5506,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5511,1,Deciduous forest,61969.981072
5507,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5488,1,Deciduous forest,5633.438756
5508,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5489,1,Deciduous forest,5633.438756
5509,3,5,,3,9,6,13,145.612,145.612,37740.7,26720.5,1.41243,309,260,49,0.00129833,0,0,556.049,0,0,-57.2958,-57.2958,52.4314,232898940.214123,232898940.214123,-86.4079166666667,49.0995833333333,5459,1,Deciduous forest,22533.661336
5510,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5492,1,Deciduous forest,11266.877511
5511,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5515,1,Deciduous forest,39435.101831
5512,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5495,4,Low Vegetation,5633.438756
5513,4,10,,4,6,5,15,193.419,13.4187,21757.3,18479.7,1.17736,312,226,86,0.0039527,250.017,70.0169,969.941,0,0,-57.2958,-57.2958,164.055,173269378.243849,173269378.243849,-86.33,49.0404166666667,5516,2,Coniferous forest,11267.064884
